year,month,province,profession,new_workers,new_clients,active_clients,active_workers,requests,feedback_1,work_agreements,feedback_2,jobs_completed,payments_in_MTZ,payment_observation_count
2020,1,Nampula,Tailor,4,NULL,47,21,43,36,14,6,4,100.0000,1
2020,1,Inhambane,Hairdresser,5,NULL,50,24,53,47,16,16,8,13300.5000,5
2020,1,Zambezia,Electricity,4,NULL,33,20,30,32,14,17,10,6087.0000,7
2020,1,Maputo,Cooking,15,NULL,176,52,205,175,62,44,26,147550.0000,12
2020,2,Nampula,Plumbing,12,NULL,44,34,38,36,19,10,5,20000.0000,2
2020,2,Cabo-Delgado,Hairdresser,31,NULL,95,58,90,77,33,22,7,4183.0000,5
2020,2,Sofala,Electricity,30,NULL,33,47,37,38,20,9,8,2008.0000,3
2020,2,Inhambane,Cooking,7,NULL,38,26,40,40,13,17,12,90450.0000,10
2020,2,Maputo,Carpentry,7,NULL,34,23,29,26,14,7,4,24500.0000,3
2020,2,Maputo,Cooking,16,NULL,136,61,130,117,43,30,18,30608.0000,9
2020,2,Maputo,Hairdresser,19,NULL,83,48,76,58,27,21,15,6961.0000,8
2020,2,Nampula,"Construction and Repair",14,NULL,65,41,63,59,23,11,7,NULL,0
2020,2,Nampula,Electricity,40,NULL,120,77,103,92,34,25,15,146321.9500,8
2020,2,Cabo-Delgado,Carpentry,9,NULL,47,28,45,40,18,7,1,1000.0000,1
2020,2,Nampula,Mechanics,11,NULL,32,30,30,31,15,7,5,11510.0000,5
2020,2,Cabo-Delgado,Electricity,16,NULL,57,39,45,46,21,20,14,23920.0000,9
2020,2,Sofala,Cooking,10,NULL,42,30,51,51,26,18,14,4000.0000,2
2020,2,Cabo-Delgado,Plumbing,8,NULL,48,27,44,36,21,13,7,7777.0000,2
2020,2,Inhambane,Electricity,9,NULL,26,21,20,19,9,7,6,29002.0000,5
2020,2,Maputo,"Construction and Repair",10,NULL,39,25,32,31,9,9,3,2620.0000,3
2020,2,Maputo,Electricity,17,NULL,59,36,53,51,25,14,9,10612.0000,5
2020,2,Maputo,Plumbing,5,NULL,51,21,44,38,16,12,6,3280.0000,5
2020,2,Nampula,Cooking,22,NULL,167,93,203,211,64,47,22,58845.0000,13
2020,2,Nampula,Hairdresser,23,NULL,100,52,85,78,29,16,12,6255.0000,7
2020,2,Cabo-Delgado,Cooking,12,NULL,85,45,97,91,34,24,14,54143.0000,9
2020,3,Nampula,Tailor,6,NULL,43,22,36,32,13,5,4,10650.0000,3
2020,3,Maputo,"Construction and Repair",28,NULL,69,42,63,39,20,11,3,1200.0000,1
2020,3,Niassa,Cooking,4,NULL,34,21,31,32,14,9,7,11250.0000,5
2020,3,Maputo,Deliveries,35,NULL,78,55,78,59,18,12,11,36720.0000,9
2020,3,Cabo-Delgado,"Construction and Repair",12,NULL,42,24,39,34,12,4,2,NULL,0
2020,3,Sofala,Electricity,5,NULL,54,20,48,41,16,15,10,43512.0000,5
2020,3,Maputo,Hairdresser,27,NULL,121,56,113,102,36,21,9,9255.0000,8
2020,3,Cabo-Delgado,Deliveries,8,NULL,40,26,34,31,14,16,12,1550.0000,6
2020,3,Zambezia,Cooking,10,NULL,48,21,50,47,8,10,5,8155.0000,4
2020,3,Maputo,Plumbing,10,NULL,80,35,71,53,27,14,7,2850.0000,6
2020,3,Cabo-Delgado,Hairdresser,22,NULL,145,63,137,112,55,17,11,11523.0000,6
2020,3,Nampula,"Construction and Repair",25,NULL,91,49,84,76,18,11,6,51700.0000,2
2020,3,Gaza,Cooking,9,NULL,44,23,44,35,13,5,2,5000.0000,1
2020,3,Nampula,Deliveries,14,NULL,65,35,61,47,15,13,12,18933.0000,8
2020,3,Inhambane,Cooking,9,NULL,72,30,113,116,20,15,6,31085.0000,4
2020,3,Nampula,Hairdresser,22,NULL,113,61,109,99,37,19,7,2960.0000,3
2020,3,Inhambane,Hairdresser,8,NULL,55,31,47,36,18,12,6,18000.0000,2
2020,3,Nampula,Plumbing,10,NULL,90,41,83,69,30,13,9,121268.0000,5
2020,3,Maputo,Carpentry,6,NULL,49,22,44,42,21,13,7,17000.0000,3
2020,3,Nampula,"TV installation",9,NULL,28,21,24,23,9,8,7,4500.0000,3
2020,3,Maputo,Cooking,38,NULL,193,84,204,179,78,54,40,99310.0000,16
2020,3,Cabo-Delgado,Carpentry,11,NULL,68,32,63,59,22,17,11,68568.0000,8
2020,3,Sofala,Cooking,7,NULL,67,34,84,80,27,13,8,3420.0000,5
2020,3,Maputo,Electricity,45,NULL,93,73,140,128,28,19,12,47200.0000,6
2020,3,Cabo-Delgado,Cooking,22,NULL,153,71,164,143,43,40,27,97880.0000,22
2020,3,Tete,Electricity,5,NULL,27,20,24,26,11,7,5,53160.0000,4
2020,3,Maputo,Mechanics,19,NULL,14,26,15,12,5,1,1,100.0000,1
2020,3,Zambezia,Electricity,9,NULL,36,25,36,39,13,5,3,32600.0000,3
2020,3,Cabo-Delgado,Electricity,34,NULL,94,69,94,84,36,25,15,94050.0000,12
2020,3,Nampula,Carpentry,11,NULL,61,31,57,40,20,10,2,10.0000,1
2020,3,Cabo-Delgado,Plumbing,5,NULL,83,26,74,54,30,13,6,230.0000,4
2020,3,Nampula,Cooking,35,NULL,245,126,268,254,95,62,34,110053.0000,19
2020,3,Gaza,Hairdresser,4,NULL,69,28,72,54,26,10,6,20222.0000,3
2020,3,Nampula,Electricity,60,NULL,200,142,184,169,77,47,36,81562.0000,18
2020,3,Inhambane,Electricity,4,NULL,54,24,51,40,18,11,6,10843.0000,5
2020,3,Nampula,Mechanics,23,NULL,48,42,53,42,16,12,9,40480.6556,8
2020,3,Manica,Hairdresser,10,NULL,22,20,23,25,8,4,3,10000.0000,1
2020,4,Maputo,Cooking,32,NULL,226,92,259,241,102,82,51,147155.0000,28
2020,4,Niassa,Cooking,5,NULL,43,23,47,50,22,19,10,2500.0000,2
2020,4,Maputo,Electricity,22,NULL,116,56,129,111,38,28,19,11610.0000,14
2020,4,Sofala,Cooking,7,NULL,78,36,95,86,36,13,5,560.0000,3
2020,4,Maputo,Mechanics,12,NULL,28,21,114,41,6,5,3,100.0000,1
2020,4,Sofala,Hairdresser,9,NULL,37,23,39,34,14,8,6,64565.0000,5
2020,4,Maputo,Tailor,3,NULL,64,24,58,48,19,18,12,20395.0000,8
2020,4,Gaza,Plumbing,2,NULL,77,25,98,94,31,12,6,3516.0000,2
2020,4,Zambezia,Electricity,9,NULL,49,28,49,51,19,19,12,31955.0000,9
2020,4,Cabo-Delgado,Carpentry,4,NULL,81,50,223,210,48,22,11,147600.0000,6
2020,4,Nampula,"Construction and Repair",19,NULL,80,41,81,70,18,13,7,12955.0000,5
2020,4,Inhambane,Cooking,6,NULL,91,43,139,136,42,38,28,34769.0000,14
2020,4,Cabo-Delgado,Deliveries,5,NULL,43,22,41,34,11,9,7,20850.0000,7
2020,4,Nampula,Deliveries,13,NULL,74,40,75,79,24,14,9,9850.0000,6
2020,4,Inhambane,Hairdresser,3,NULL,63,25,64,53,24,18,4,910.0000,3
2020,4,Cabo-Delgado,Hairdresser,9,NULL,153,48,136,131,50,31,16,30992.0000,10
2020,4,Nampula,Hairdresser,13,NULL,140,65,135,116,50,35,22,63909.0000,15
2020,4,Manica,Cooking,5,NULL,59,26,64,67,29,23,9,2000.0000,1
2020,4,Cabo-Delgado,Plumbing,5,NULL,93,27,84,59,27,15,2,300.0000,2
2020,4,Nampula,Plumbing,12,NULL,76,37,70,61,20,14,8,5600.0000,3
2020,4,Maputo,"Construction and Repair",13,NULL,74,33,62,58,17,12,9,12300.0000,4
2020,4,Nampula,"TV installation",7,NULL,47,26,43,42,13,10,9,15570.0000,7
2020,4,Maputo,Deliveries,16,NULL,113,47,100,91,27,20,14,10490.0000,12
2020,4,Sofala,Carpentry,3,NULL,19,23,34,33,4,5,2,1000.0000,1
2020,4,Maputo,Hairdresser,21,NULL,135,67,156,151,57,42,27,128717.0000,20
2020,4,Sofala,Electricity,15,NULL,54,30,50,44,23,11,9,31000.0000,6
2020,4,Maputo,Plumbing,7,NULL,64,26,96,103,22,22,8,68638.0000,7
2020,4,Gaza,Hairdresser,7,NULL,57,24,54,50,16,14,6,5555.0000,2
2020,4,Zambezia,Cooking,1,NULL,47,24,57,60,19,19,15,23056.0000,5
2020,4,Nampula,Carpentry,9,NULL,65,33,79,70,21,6,2,3500.0000,2
2020,4,Inhambane,Carpentry,5,NULL,32,20,43,39,15,11,2,5000.0000,1
2020,4,Cabo-Delgado,Cooking,14,NULL,137,74,176,184,70,42,27,39440.0000,16
2020,4,Nampula,Cooking,20,NULL,246,124,311,335,109,61,30,133119.0000,20
2020,4,Inhambane,Electricity,8,NULL,51,32,48,49,20,16,8,11681.0000,7
2020,4,Cabo-Delgado,Electricity,25,NULL,76,63,85,86,34,18,12,18170.0000,10
2020,4,Nampula,Electricity,36,NULL,193,101,203,179,74,53,35,239361.0000,28
2020,4,Inhambane,Plumbing,1,NULL,43,21,80,74,23,14,4,21000.0000,4
2020,4,Cabo-Delgado,Mechanics,3,NULL,26,37,82,83,5,6,4,4811.0000,4
2020,4,Nampula,Mechanics,9,NULL,32,30,162,133,12,10,7,11670.0000,6
2020,4,Maputo,Carpentry,6,NULL,53,23,51,41,21,7,6,20026.0000,4
2020,4,Gaza,Cooking,4,NULL,56,21,60,51,17,12,9,28178.8880,8
2020,4,Nampula,Tailor,10,NULL,55,24,51,35,14,10,3,2150.0000,2
2020,5,Maputo,Cooking,20,NULL,169,58,153,140,50,55,27,23467.0000,12
2020,5,Maputo,Electricity,11,NULL,105,42,484,477,23,30,24,16374.0000,12
2020,5,Maputo,Plumbing,1,NULL,73,20,272,268,14,15,9,12822.0000,4
2020,5,Nampula,Carpentry,7,NULL,46,21,37,30,15,8,3,2100.0000,2
2020,5,Nampula,Cooking,22,NULL,222,94,228,229,82,41,21,37782.0000,11
2020,5,Cabo-Delgado,Cooking,6,NULL,107,50,106,94,41,30,13,23025.0000,4
2020,5,Nampula,Electricity,16,NULL,151,69,145,122,49,26,14,12045.0000,9
2020,5,Cabo-Delgado,Hairdresser,11,NULL,131,39,120,92,44,24,13,12384.0000,7
2020,5,Nampula,Plumbing,3,NULL,74,25,64,50,17,10,5,63770.0000,3
2020,5,Inhambane,Cooking,5,NULL,71,39,76,73,34,21,11,70276.0000,9
2020,5,Zambezia,Cooking,2,NULL,38,20,38,42,18,12,7,9700.0000,6
2020,5,Inhambane,Hairdresser,7,NULL,57,24,45,41,15,15,6,16365.0000,4
2020,5,Maputo,Deliveries,8,NULL,78,32,71,59,15,18,13,12750.0000,6
2020,5,Maputo,Hairdresser,7,NULL,129,42,118,106,38,24,13,99856.0000,7
2020,5,Maputo,Tailor,6,NULL,44,22,44,38,14,12,11,3422.0000,4
2020,5,Nampula,"Construction and Repair",8,NULL,69,26,61,42,13,10,4,2000.0000,1
2020,5,Cabo-Delgado,Carpentry,4,NULL,47,20,41,33,11,10,6,15206.0000,5
2020,5,Nampula,Deliveries,5,NULL,54,24,48,38,15,11,7,10841.2000,4
2020,5,Cabo-Delgado,Electricity,7,NULL,77,31,63,40,19,18,10,106844.0000,8
2020,5,Nampula,Hairdresser,11,NULL,112,42,117,94,34,19,7,11877.1000,6
2020,5,Gaza,Hairdresser,4,NULL,62,22,53,42,20,9,5,7125.0000,4
2020,5,Sofala,Cooking,6,NULL,68,21,54,53,16,20,9,109558.0000,4
2020,5,Inhambane,Electricity,4,NULL,40,20,217,226,14,10,5,9500.0000,3
2020,5,Zambezia,Electricity,5,NULL,34,23,76,72,12,15,11,13034.0000,9
2020,6,Maputo,Hairdresser,21,NULL,118,59,208,191,37,42,29,155092.0000,18
2020,6,Cabo-Delgado,"Construction and Repair",8,NULL,36,21,36,29,10,5,4,25160.0000,3
2020,6,Maputo,Tailor,5,NULL,43,24,117,119,12,24,19,29130.0000,15
2020,6,Cabo-Delgado,Deliveries,4,NULL,41,22,45,38,13,8,7,19522.0000,6
2020,6,Nampula,"Construction and Repair",12,NULL,58,31,50,38,19,9,4,46213.0000,2
2020,6,Cabo-Delgado,Hairdresser,24,NULL,126,54,112,97,44,21,9,2078.0000,5
2020,6,Nampula,Deliveries,11,NULL,58,29,52,50,16,9,5,2335.0000,3
2020,6,Gaza,Cooking,6,NULL,48,28,47,45,21,11,8,9700.0000,5
2020,6,Nampula,Hairdresser,21,NULL,108,55,103,87,23,16,11,18000.0000,5
2020,6,Inhambane,Cooking,10,NULL,54,29,51,47,19,10,8,5200.0000,3
2020,6,Nampula,Plumbing,11,NULL,73,39,67,51,24,15,9,30650.0000,5
2020,6,Maputo,Carpentry,5,NULL,54,21,78,75,22,18,9,10404.0000,6
2020,6,Sofala,Cooking,9,NULL,66,33,65,57,30,20,14,30500.0000,7
2020,6,Maputo,Cooking,20,NULL,191,71,185,165,64,60,41,29547.0000,26
2020,6,Maputo,Electricity,20,NULL,96,54,442,451,31,27,16,110860.0000,15
2020,6,Cabo-Delgado,Carpentry,6,NULL,48,25,49,38,15,9,3,25000.0000,1
2020,6,Maputo,Plumbing,10,NULL,72,30,116,106,26,16,10,72200.0000,3
2020,6,Cabo-Delgado,Cooking,14,NULL,107,52,114,98,30,28,17,94330.0000,7
2020,6,Nampula,Carpentry,12,NULL,60,36,51,41,21,12,8,57610.0000,5
2020,6,Cabo-Delgado,Electricity,18,NULL,64,41,56,60,20,16,13,23518.0000,8
2020,6,Nampula,Cooking,23,NULL,219,122,270,263,106,81,26,56150.0000,14
2020,6,Cabo-Delgado,Plumbing,2,NULL,68,20,65,53,24,9,2,20.0000,2
2020,6,Nampula,Electricity,37,NULL,140,107,161,151,71,44,25,80062.0000,18
2020,6,Gaza,Hairdresser,9,NULL,60,29,67,54,18,10,7,1102.0000,2
2020,6,Nampula,Mechanics,9,NULL,34,25,28,26,13,15,6,54920.0000,5
2020,6,Inhambane,Hairdresser,9,NULL,56,27,53,41,15,10,8,15665.0000,5
2020,6,Nampula,Tailor,5,NULL,38,24,45,47,14,4,3,22040.0000,3
2020,6,Maputo,"Construction and Repair",10,NULL,59,24,66,56,13,9,3,5150.0000,2
2020,6,Zambezia,Cooking,7,NULL,45,30,42,46,20,8,5,7600.0000,3
2020,6,Maputo,Deliveries,16,NULL,109,51,113,116,39,28,21,71802.0000,10
2020,7,Nampula,Electricity,21,NULL,126,69,118,104,38,31,22,27310.0000,14
2020,7,Cabo-Delgado,Electricity,10,NULL,71,34,64,51,23,18,11,42090.0000,7
2020,7,Nampula,Plumbing,6,NULL,56,21,55,47,15,8,4,11500.0000,3
2020,7,Cabo-Delgado,Plumbing,4,NULL,61,22,61,54,20,14,6,23500.0000,3
2020,7,Tete,Cooking,6,NULL,22,25,19,18,6,20,19,104126.0000,6
2020,7,Inhambane,Electricity,4,NULL,37,22,99,95,13,8,7,17800.0000,5
2020,7,Maputo,Cooking,20,NULL,194,65,189,171,62,48,38,129560.0000,21
2020,7,Maputo,Electricity,10,NULL,70,32,251,238,15,15,10,21905.0000,6
2020,7,Maputo,Plumbing,3,NULL,61,21,53,48,20,12,7,13000.0000,4
2020,7,Nampula,"Construction and Repair",8,NULL,61,30,53,37,14,11,9,59932.0000,4
2020,7,Cabo-Delgado,Carpentry,4,NULL,56,26,46,46,23,14,9,7752.0000,6
2020,7,Nampula,Deliveries,10,NULL,51,23,48,33,10,9,6,111000.0000,4
2020,7,Cabo-Delgado,Deliveries,5,NULL,36,20,32,25,12,5,3,7300.0000,3
2020,7,Nampula,Hairdresser,14,NULL,86,40,82,74,22,11,9,35600.0000,7
2020,7,Cabo-Delgado,Hairdresser,21,NULL,106,51,87,72,42,16,10,17140.0000,8
2020,7,Sofala,Cooking,5,NULL,55,28,58,51,15,10,8,7825.0000,4
2020,7,Inhambane,Cooking,13,NULL,78,44,77,72,23,26,19,54476.0000,17
2020,7,Inhambane,Hairdresser,5,NULL,54,25,60,45,19,12,9,13394.0000,7
2020,7,Maputo,Deliveries,11,NULL,83,25,97,71,15,5,2,2000.0000,2
2020,7,Maputo,Hairdresser,13,NULL,126,49,119,105,37,30,23,18697.0000,14
2020,7,Nampula,Carpentry,6,NULL,42,21,36,28,12,4,3,11150.0000,3
2020,7,Nampula,Cooking,25,NULL,196,97,237,231,69,40,25,103421.0000,14
2020,7,Cabo-Delgado,Cooking,11,NULL,98,51,85,76,36,31,24,13920.0000,11
2020,8,Maputo,Hairdresser,19,NULL,115,52,107,97,31,25,15,39170.0000,10
2020,8,Nampula,"Construction and Repair",14,NULL,61,28,55,47,14,9,6,34588.0000,3
2020,8,Nampula,Deliveries,6,NULL,61,23,62,53,10,14,8,66582.0000,5
2020,8,Cabo-Delgado,Cooking,12,NULL,106,53,107,95,49,34,25,108905.0000,18
2020,8,Nampula,Hairdresser,21,NULL,127,60,117,103,39,20,13,117660.0000,9
2020,8,Cabo-Delgado,Hairdresser,19,NULL,122,53,111,89,40,30,23,62750.0000,12
2020,8,Nampula,Plumbing,12,NULL,58,32,66,61,14,8,4,NULL,0
2020,8,Inhambane,Cooking,8,NULL,66,31,58,53,19,21,16,13540.0000,10
2020,8,Sofala,Cooking,12,NULL,57,24,49,42,12,11,8,81730.0000,4
2020,8,Maputo,Carpentry,5,NULL,45,23,86,91,21,13,7,2600.0000,3
2020,8,Zambezia,Cooking,10,NULL,37,23,44,50,9,6,5,19000.0000,4
2020,8,Maputo,Cooking,29,NULL,188,74,191,164,76,36,21,31520.0000,16
2020,8,Maputo,Electricity,17,NULL,81,46,77,52,23,12,9,21200.0000,4
2020,8,Maputo,Plumbing,7,NULL,66,25,59,45,19,14,10,69030.0000,9
2020,8,Nampula,Cooking,19,NULL,219,82,238,209,57,37,22,31542.0000,13
2020,8,Cabo-Delgado,"Construction and Repair",8,NULL,41,25,40,33,16,12,8,96305.0000,4
2020,8,Nampula,Electricity,34,NULL,132,77,222,212,32,29,21,47050.0000,15
2020,8,Cabo-Delgado,Electricity,22,NULL,74,52,68,61,21,22,15,19350.0000,9
2020,8,Nampula,Mechanics,11,NULL,35,22,32,30,12,6,2,20550.0000,2
2020,8,Cabo-Delgado,Plumbing,6,NULL,66,24,47,48,31,11,2,5000.0000,1
2020,8,Nampula,Tailor,5,NULL,38,20,37,30,11,6,5,20000.0000,1
2020,8,Inhambane,Hairdresser,6,NULL,47,24,44,39,16,13,10,3925.0000,6
2020,8,Sofala,Deliveries,9,NULL,32,21,29,28,12,6,3,5446.0000,3
2020,8,Maputo,"Construction and Repair",13,NULL,55,28,107,105,13,8,5,15088.0000,5
2020,8,Zambezia,Electricity,11,NULL,30,20,31,36,6,5,3,2200.0000,3
2020,8,Maputo,Deliveries,5,NULL,105,26,93,67,14,17,10,143115.0000,7
2020,9,Cabo-Delgado,Cooking,14,NULL,95,52,96,83,30,20,14,64755.0000,10
2020,9,Zambezia,Cooking,7,NULL,45,25,50,48,14,12,8,2032.0000,3
2020,9,Cabo-Delgado,Hairdresser,13,NULL,117,48,111,90,45,21,14,36880.0000,8
2020,9,Inhambane,Cooking,4,NULL,65,24,61,63,21,7,4,3450.0000,4
2020,9,Maputo,Deliveries,17,NULL,79,38,162,155,14,12,10,20610.0000,5
2020,9,Maputo,Hairdresser,12,NULL,117,47,113,94,42,21,14,18172.0000,11
2020,9,Nampula,Carpentry,4,NULL,49,25,44,38,20,13,8,23991.0000,6
2020,9,Nampula,Cooking,23,NULL,208,86,266,265,64,37,21,111224.0000,11
2020,9,Nampula,Electricity,25,NULL,126,71,117,108,41,35,23,127200.0000,14
2020,9,Cabo-Delgado,Carpentry,9,NULL,41,23,38,27,15,7,5,87277.0000,4
2020,9,Nampula,Plumbing,7,NULL,65,30,68,68,24,17,5,43255.0000,4
2020,9,Cabo-Delgado,Electricity,11,NULL,55,33,44,47,20,8,6,25720.0000,3
2020,9,Gaza,Hairdresser,4,NULL,57,20,55,47,18,6,4,1235.0000,1
2020,9,Maputo,Cooking,16,NULL,163,58,231,213,47,44,32,88446.0000,17
2020,9,Maputo,Electricity,11,NULL,65,28,59,55,18,10,6,8285.0000,5
2020,9,Maputo,Plumbing,5,NULL,52,25,40,37,12,14,10,25860.0000,6
2020,9,Nampula,"Construction and Repair",6,NULL,68,27,58,58,18,8,5,13206.0000,3
2020,9,Nampula,Deliveries,3,NULL,52,23,53,43,16,5,5,29480.0000,4
2020,9,Nampula,Hairdresser,12,NULL,92,42,78,72,25,13,9,20588.0000,4
2020,10,Nampula,Cooking,33,NULL,167,95,190,173,68,42,27,45960.0000,12
2020,10,Nampula,Electricity,14,NULL,107,65,99,85,34,31,23,255050.0000,15
2020,10,Cabo-Delgado,Electricity,14,NULL,61,40,62,57,28,11,4,14500.0000,3
2020,10,Nampula,Mechanics,15,NULL,28,27,31,31,10,11,10,73000.0000,6
2020,10,Cabo-Delgado,Plumbing,4,NULL,54,20,48,36,14,8,2,15100.0000,2
2020,10,Sofala,Cooking,6,NULL,48,25,56,48,22,10,6,2562.0000,3
2020,10,Inhambane,Hairdresser,8,NULL,44,26,47,35,12,12,7,3600.0000,4
2020,10,Maputo,"Construction and Repair",14,NULL,40,25,137,140,13,6,4,4000.0000,3
2020,10,Maputo,Deliveries,11,NULL,70,31,72,63,15,14,10,8650.0000,5
2020,10,Maputo,Hairdresser,11,NULL,85,36,78,64,25,19,13,118171.0000,9
2020,10,Nampula,"Construction and Repair",8,NULL,56,24,52,39,12,7,6,18505.0000,3
2020,10,Nampula,Deliveries,14,NULL,58,30,48,33,9,14,11,30320.0000,8
2020,10,Cabo-Delgado,Cooking,15,NULL,92,44,90,75,29,14,13,48137.0000,9
2020,10,Nampula,Hairdresser,22,NULL,78,51,84,80,29,12,7,16950.0000,5
2020,10,Cabo-Delgado,Hairdresser,25,NULL,86,51,87,73,32,10,8,1366.0000,2
2020,10,Nampula,Plumbing,9,NULL,57,21,54,38,8,8,3,16.0000,1
2020,10,Inhambane,Cooking,5,NULL,51,23,47,40,13,14,9,26300.0000,7
2020,10,Zambezia,Cooking,3,NULL,36,21,51,49,15,7,6,12165.0000,6
2020,10,Maputo,Carpentry,10,NULL,41,25,48,38,15,9,6,6250.0000,4
2020,10,Maputo,Cooking,17,NULL,142,52,147,158,57,25,16,18115.0000,9
2020,10,Maputo,Electricity,13,NULL,61,28,66,48,13,6,4,3800.0000,3
2020,10,Nampula,Carpentry,10,NULL,33,24,31,28,14,4,1,NULL,0
2020,11,Nampula,Carpentry,16,NULL,74,44,68,64,19,15,9,9228.0000,5
2020,11,Gaza,Plumbing,6,NULL,51,22,49,44,21,9,6,27736.0000,3
2020,11,Tete,Cooking,10,NULL,46,32,64,63,19,7,5,1259.0000,2
2020,11,Nampula,Cooking,30,NULL,264,128,309,307,107,71,46,79679.0000,34
2020,11,Inhambane,Electricity,7,NULL,46,20,40,40,13,2,2,NULL,0
2020,11,Zambezia,"Construction and Repair",10,NULL,24,22,27,24,11,3,2,38120.0000,2
2020,11,Nampula,Electricity,50,NULL,205,117,183,151,57,44,27,163000.0000,23
2020,11,Inhambane,Plumbing,5,NULL,39,20,38,35,16,4,1,1000.0000,1
2020,11,Zambezia,Electricity,9,NULL,51,31,49,43,19,10,7,49512.0000,4
2020,11,Nampula,Mechanics,14,NULL,67,38,67,57,22,14,11,13103.0000,7
2020,11,Manica,Hairdresser,9,NULL,39,22,35,31,10,8,6,36255.0000,6
2020,11,Cabo-Delgado,Carpentry,17,NULL,72,41,71,62,30,12,7,49335.0000,6
2020,11,Nampula,Plumbing,18,NULL,87,45,88,74,34,10,4,NULL,0
2020,11,Maputo,"Construction and Repair",22,NULL,78,41,66,58,22,12,8,68872.0000,6
2020,11,Cabo-Delgado,Cooking,22,NULL,170,80,196,196,73,42,19,43760.0000,8
2020,11,Nampula,"TV installation",9,NULL,45,31,37,40,14,14,10,25725.0000,10
2020,11,Maputo,Deliveries,29,NULL,127,58,120,89,33,29,22,98570.0000,11
2020,11,Cabo-Delgado,Electricity,37,NULL,99,71,116,101,30,28,20,67540.0000,13
2020,11,Sofala,"Construction and Repair",11,NULL,37,21,35,22,11,7,4,49600.0000,3
2020,11,Maputo,Hairdresser,28,NULL,155,73,137,140,50,35,18,53900.0000,8
2020,11,Cabo-Delgado,Plumbing,13,NULL,80,36,72,72,25,13,10,114500.0000,6
2020,11,Sofala,Deliveries,11,NULL,48,33,51,48,20,14,8,28100.0000,5
2020,11,Maputo,Tailor,6,NULL,46,20,49,39,17,10,4,3220.0000,3
2020,11,Gaza,Electricity,3,NULL,27,29,37,43,25,19,18,24938.0000,18
2020,11,Sofala,Hairdresser,13,NULL,56,36,54,52,28,19,16,62740.0000,14
2020,11,Nampula,"Construction and Repair",31,NULL,102,66,82,81,32,21,15,57556.0000,9
2020,11,Inhambane,Cooking,14,NULL,86,39,107,87,25,19,13,86220.0000,9
2020,11,Tete,Electricity,13,NULL,28,27,24,31,12,6,5,13100.0000,4
2020,11,Nampula,Deliveries,18,NULL,101,50,86,83,22,15,12,33311.0000,11
2020,11,Inhambane,Hairdresser,7,NULL,58,35,53,48,25,15,10,21760.0000,10
2020,11,Zambezia,Cooking,10,NULL,63,28,67,73,20,13,7,52025.0000,5
2020,11,Nampula,Hairdresser,18,NULL,131,62,117,110,38,23,16,41388.0000,10
2020,11,Manica,Cooking,6,NULL,62,30,77,85,42,10,6,25200.0000,3
2020,11,Zambezia,Hairdresser,12,NULL,32,30,39,41,21,12,3,2042.0000,2
2020,11,Nampula,Painting,13,NULL,28,24,29,30,10,2,1,1000.0000,1
2020,11,Maputo,Carpentry,9,NULL,75,31,65,59,26,17,8,11500.0000,3
2020,11,Cabo-Delgado,"Construction and Repair",19,NULL,56,43,62,56,23,13,11,13200.0000,6
2020,11,Nampula,Tailor,8,NULL,59,27,59,53,16,16,11,94762.0000,9
2020,11,Maputo,Cooking,35,NULL,247,90,245,231,94,56,33,85290.0000,25
2020,11,Cabo-Delgado,Deliveries,9,NULL,52,29,50,54,17,12,11,8990.0000,7
2020,11,Niassa,Cooking,5,NULL,45,21,47,50,23,9,5,9050.0000,3
2020,11,Maputo,Electricity,18,NULL,108,50,99,87,37,29,20,46900.0000,15
2020,11,Cabo-Delgado,Hairdresser,44,NULL,163,97,167,138,68,36,25,124231.0000,15
2020,11,Sofala,Cooking,12,NULL,89,45,106,104,48,28,22,40530.3120,14
2020,11,Maputo,Plumbing,9,NULL,81,29,82,65,26,11,9,8500.0000,6
2020,11,Cabo-Delgado,"TV installation",6,NULL,25,21,24,27,17,7,4,22300.0000,3
2020,11,Sofala,Electricity,16,NULL,61,44,53,53,19,19,15,73670.0000,12
2020,12,Cabo-Delgado,"TV installation",6,NULL,42,22,39,39,18,11,5,3200.0000,4
2020,12,Nampula,Tailor,11,NULL,84,44,96,94,27,23,10,14800.0000,7
2020,12,Maputo,Mechanics,8,NULL,45,26,45,44,18,7,5,54100.0000,4
2020,12,Gaza,Hairdresser,10,NULL,81,34,70,63,33,15,9,1650.0000,2
2020,12,Niassa,Electricity,10,NULL,49,31,45,62,28,18,10,36560.0000,6
2020,12,Maputo,Plumbing,12,NULL,112,41,99,86,32,25,14,16187.0000,9
2020,12,Inhambane,Electricity,4,NULL,60,28,48,43,19,15,12,121880.0000,10
2020,12,Sofala,Cooking,21,NULL,123,52,119,100,32,29,17,22550.0000,11
2020,12,Maputo,"TV installation",6,NULL,39,25,39,43,19,16,12,11415.0000,7
2020,12,Manica,Cooking,4,NULL,77,28,77,78,23,19,12,30218.0000,9
2020,12,Sofala,Electricity,22,NULL,93,49,84,86,26,20,14,18155.0000,11
2020,12,Cabo-Delgado,Carpentry,12,NULL,111,49,102,92,37,30,18,55896.0000,14
2020,12,Nampula,Carpentry,14,NULL,92,46,86,77,27,15,13,95123.0000,11
2020,12,Manica,Hairdresser,1,NULL,53,20,48,42,21,11,5,7350.0000,3
